antecedent,consequent,support,confidence,lift
"['yogurt', 'whole_milk', 'ham']","['frozen_vegetables', 'citrus_fruit']",0.0,0.67,415.61
"['citrus_fruit', 'whole_milk', 'ham']","['frozen_vegetables', 'yogurt']",0.0,0.5,241.32
"['yogurt', 'citrus_fruit', 'ham']","['frozen_vegetables', 'whole_milk']",0.0,0.67,174.99
"['frozen_vegetables', 'yogurt', 'citrus_fruit', 'whole_milk']",['ham'],0.0,1.0,58.45
"['frozen_vegetables', 'yogurt', 'whole_milk', 'ham']",['citrus_fruit'],0.0,1.0,18.43
"['frozen_vegetables', 'citrus_fruit', 'whole_milk', 'ham']",['yogurt'],0.0,1.0,11.22
"['frozen_vegetables', 'yogurt', 'citrus_fruit', 'ham']",['whole_milk'],0.0,1.0,5.98
"['yogurt', 'citrus_fruit', 'whole_milk', 'ham']",['frozen_vegetables'],0.0,1.0,35.2
"['frozen_vegetables', 'ham']",['whole_milk'],0.0,0.67,3.99
"['frozen_vegetables', 'ham']","['yogurt', 'whole_milk']",0.0,0.67,59.73
"['frozen_vegetables', 'yogurt', 'whole_milk']",['ham'],0.0,0.5,29.22
"['frozen_vegetables', 'yogurt', 'ham']",['whole_milk'],0.0,1.0,5.98
"['frozen_vegetables', 'whole_milk', 'ham']",['yogurt'],0.0,1.0,11.22
"['yogurt', 'whole_milk', 'ham']",['frozen_vegetables'],0.0,0.67,23.47
"['long_life_bakery_product', 'ham']",['whole_milk'],0.0,0.67,3.99
"['ham', 'butter']",['brown_bread'],0.0,0.5,13.1
"['onions', 'ham']",['yogurt'],0.0,0.5,5.61
"['onions', 'ham']",['citrus_fruit'],0.0,0.5,9.21
"['onions', 'ham']","['yogurt', 'citrus_fruit']",0.0,0.5,108.42
"['citrus_fruit', 'yogurt', 'onions']",['ham'],0.0,1.0,58.45
"['yogurt', 'onions', 'ham']",['citrus_fruit'],0.0,1.0,18.43
"['yogurt', 'citrus_fruit', 'ham']",['onions'],0.0,0.67,32.7
"['onions', 'citrus_fruit', 'ham']",['yogurt'],0.0,1.0,11.22
"['fruit/vegetable_juice', 'ham']",['rolls/buns'],0.0,0.5,4.36
"['chicken', 'ham']",['other_vegetables'],0.0,0.5,3.94
"['white_bread', 'ham']",['whole_milk'],0.0,0.4,2.39
"['sugar', 'ham']",['whole_milk'],0.0,0.4,2.39
"['frankfurter', 'ham']",['other_vegetables'],0.0,0.4,3.15
"['pork', 'ham']",['whole_milk'],0.0,0.4,2.39
"['pork', 'ham']",['soda'],0.0,0.4,3.95
"['ham', 'napkins']",['other_vegetables'],0.0,0.5,3.94
"['ham', 'beef']",['margarine'],0.0,0.33,10.16
"['margarine', 'ham']",['beef'],0.0,0.29,8.28
"['margarine', 'ham']",['whole_milk'],0.0,0.29,1.71
"['shopping_bags', 'ham']",['whole_milk'],0.0,0.5,2.99
"['domestic_eggs', 'ham']",['canned_beer'],0.0,0.25,5.22
"['root_vegetables', 'ham']",['whole_milk'],0.0,0.22,1.33
"['root_vegetables', 'ham']",['pastry'],0.0,0.33,6.36
"['ham', 'pastry']",['root_vegetables'],0.0,0.25,3.49
"['newspapers', 'ham']",['yogurt'],0.0,0.22,2.49
"['newspapers', 'ham']",['other_vegetables'],0.0,0.22,1.75
"['bottled_beer', 'ham']",['rolls/buns'],0.0,0.22,1.94
"['bottled_beer', 'ham']",['soda'],0.0,0.22,2.2
"['ham', 'pastry']",['whole_milk'],0.0,0.33,1.99
"['canned_beer', 'yogurt', 'other_vegetables']",['ham'],0.0,0.5,29.22
"['canned_beer', 'yogurt', 'ham']",['other_vegetables'],0.0,1.0,7.88
"['canned_beer', 'other_vegetables', 'ham']",['yogurt'],0.0,0.5,5.61
"['yogurt', 'other_vegetables', 'ham']",['canned_beer'],0.0,1.0,20.87
"['canned_beer', 'other_vegetables', 'whole_milk']",['ham'],0.0,0.25,14.61
"['canned_beer', 'other_vegetables', 'ham']",['whole_milk'],0.0,0.5,2.99
"['canned_beer', 'whole_milk', 'ham']",['other_vegetables'],0.0,1.0,7.88
"['other_vegetables', 'whole_milk', 'ham']",['canned_beer'],0.0,0.5,10.43
"['canned_beer', 'ham']",['other_vegetables'],0.0,0.33,2.63
"['citrus_fruit', 'ham']",['yogurt'],0.0,0.23,2.59
"['yogurt', 'citrus_fruit', 'ham']",['whole_milk'],0.0,0.67,3.99
"['yogurt', 'whole_milk', 'ham']",['citrus_fruit'],0.0,0.67,12.28
"['citrus_fruit', 'whole_milk', 'ham']",['yogurt'],0.0,0.5,5.61
"['citrus_fruit', 'ham']",['whole_milk'],0.0,0.31,1.84
"['ham', 'other_vegetables', 'tropical_fruit']",['whole_milk'],0.0,1.0,5.98
"['ham', 'whole_milk', 'tropical_fruit']",['other_vegetables'],0.0,0.67,5.26
"['other_vegetables', 'whole_milk', 'ham']",['tropical_fruit'],0.0,0.5,7.25
"['yogurt', 'ham', 'tropical_fruit']",['whole_milk'],0.0,1.0,5.98
"['ham', 'whole_milk', 'tropical_fruit']",['yogurt'],0.0,0.67,7.48
"['yogurt', 'whole_milk', 'ham']",['tropical_fruit'],0.0,0.67,9.67
"['butter_milk', 'white_bread']",['rolls/buns'],0.0,0.5,4.36
"['butter_milk', 'white_bread']","['rolls/buns', 'whole_milk']",0.0,0.5,35.79
"['butter_milk', 'white_bread', 'whole_milk']",['rolls/buns'],0.0,0.67,5.81
"['butter_milk', 'white_bread', 'rolls/buns']",['whole_milk'],0.0,1.0,5.98
"['butter_milk', 'rolls/buns', 'whole_milk']",['white_bread'],0.0,0.4,16.53
"['white_bread', 'whole_milk', 'rolls/buns']",['butter_milk'],0.0,0.22,12.64
"['butter_milk', 'white_bread']",['whole_milk'],0.0,0.75,4.49
"['butter_milk', 'curd']",['sausage'],0.0,0.33,5.4
"['butter_milk', 'curd']","['sausage', 'yogurt']",0.0,0.33,57.99
"['butter_milk', 'sausage', 'yogurt']",['curd'],0.0,0.5,14.55
"['butter_milk', 'sausage', 'curd']",['yogurt'],0.0,1.0,11.22
"['butter_milk', 'yogurt', 'curd']",['sausage'],0.0,1.0,16.19
"['sausage', 'yogurt', 'curd']",['butter_milk'],0.0,0.29,16.25
"['butter_milk', 'curd']",['yogurt'],0.0,0.33,3.74
"['butter_milk', 'curd']",['brown_bread'],0.0,0.33,8.73
"['butter_milk', 'curd']",['rolls/buns'],0.0,0.33,2.91
"['butter_milk', 'curd']","['rolls/buns', 'whole_milk']",0.0,0.33,23.86
"['butter_milk', 'rolls/buns', 'whole_milk']",['curd'],0.0,0.4,11.64
"['butter_milk', 'rolls/buns', 'curd']",['whole_milk'],0.0,1.0,5.98
"['butter_milk', 'whole_milk', 'curd']",['rolls/buns'],0.0,1.0,8.72
"['rolls/buns', 'whole_milk', 'curd']",['butter_milk'],0.0,0.22,12.64
"['butter_milk', 'curd']",['whole_milk'],0.0,0.33,1.99
"['butter_milk', 'chicken']",['shopping_bags'],0.0,0.33,6.82
"['butter_milk', 'pork']",['yogurt'],0.0,0.33,3.74
"['butter_milk', 'pork']",['rolls/buns'],0.0,0.33,2.91
"['butter_milk', 'berries']",['napkins'],0.0,0.33,14.89
"['butter_milk', 'napkins']",['berries'],0.0,0.29,13.07
"['berries', 'napkins']",['butter_milk'],0.0,0.25,14.22
"['butter_milk', 'pip_fruit']",['whole_milk'],0.0,0.25,1.5
"['butter_milk', 'pip_fruit']",['root_vegetables'],0.0,0.25,3.49
"['butter_milk', 'fruit/vegetable_juice']",['other_vegetables'],0.0,0.25,1.97
"['butter_milk', 'fruit/vegetable_juice']",['whole_milk'],0.0,0.38,2.24
"['butter_milk', 'domestic_eggs']",['shopping_bags'],0.0,0.22,4.55
"['butter_milk', 'domestic_eggs']",['whole_milk'],0.0,0.22,1.33
"['butter_milk', 'UHT-milk']",['canned_beer'],0.0,0.22,4.64
"['canned_beer', 'UHT-milk']",['butter_milk'],0.0,0.22,12.64
"['butter_milk', 'UHT-milk']",['tropical_fruit'],0.0,0.33,4.83
"['butter_milk', 'bottled_beer']",['soda'],0.0,0.22,2.2
"['butter_milk', 'margarine']",['yogurt'],0.0,0.3,3.36
"['butter_milk', 'rolls/buns', 'brown_bread']",['whole_milk'],0.0,1.0,5.98
"['butter_milk', 'rolls/buns', 'whole_milk']",['brown_bread'],0.0,0.4,10.48
"['butter_milk', 'brown_bread', 'whole_milk']",['rolls/buns'],0.0,1.0,8.72
"['rolls/buns', 'brown_bread', 'whole_milk']",['butter_milk'],0.0,0.25,14.22
"['butter_milk', 'brown_bread']",['canned_beer'],0.0,0.3,6.26
"['butter_milk', 'canned_beer']",['brown_bread'],0.0,0.25,6.55
"['butter_milk', 'sausage', 'yogurt']",['rolls/buns'],0.0,0.5,4.36
"['butter_milk', 'sausage', 'rolls/buns']",['yogurt'],0.0,1.0,11.22
"['butter_milk', 'rolls/buns', 'yogurt']",['sausage'],0.0,0.67,10.8
"['sausage', 'yogurt', 'rolls/buns']",['butter_milk'],0.0,0.22,12.64
"['butter_milk', 'sausage', 'whole_milk']",['rolls/buns'],0.0,0.5,4.36
"['butter_milk', 'sausage', 'rolls/buns']",['whole_milk'],0.0,1.0,5.98
"['butter_milk', 'rolls/buns', 'whole_milk']",['sausage'],0.0,0.4,6.48
"['butter_milk', 'sausage', 'rolls/buns']","['yogurt', 'whole_milk']",0.0,1.0,89.59
"['butter_milk', 'sausage', 'whole_milk']","['rolls/buns', 'yogurt']",0.0,0.5,63.94
"['butter_milk', 'sausage', 'yogurt']","['rolls/buns', 'whole_milk']",0.0,0.5,35.79
"['butter_milk', 'rolls/buns', 'whole_milk']","['sausage', 'yogurt']",0.0,0.4,69.59
"['butter_milk', 'rolls/buns', 'yogurt']","['sausage', 'whole_milk']",0.0,0.67,74.44
"['butter_milk', 'yogurt', 'whole_milk']","['sausage', 'rolls/buns']",0.0,0.5,93.51
"['sausage', 'yogurt', 'rolls/buns']","['butter_milk', 'whole_milk']",0.0,0.22,133.0
"['butter_milk', 'sausage', 'whole_milk', 'rolls/buns']",['yogurt'],0.0,1.0,11.22
"['butter_milk', 'sausage', 'yogurt', 'rolls/buns']",['whole_milk'],0.0,1.0,5.98
"['butter_milk', 'sausage', 'yogurt', 'whole_milk']",['rolls/buns'],0.0,1.0,8.72
"['butter_milk', 'rolls/buns', 'yogurt', 'whole_milk']",['sausage'],0.0,1.0,16.19
"['sausage', 'yogurt', 'whole_milk', 'rolls/buns']",['butter_milk'],0.0,0.4,22.76
"['butter_milk', 'sausage']",['other_vegetables'],0.0,0.25,1.97
"['butter_milk', 'sausage']",['yogurt'],0.0,0.33,3.74
"['butter_milk', 'yogurt']",['sausage'],0.0,0.21,3.41
"['butter_milk', 'sausage']",['whole_milk'],0.0,0.33,1.99
"['butter_milk', 'sausage', 'yogurt']",['whole_milk'],0.0,0.5,2.99
"['butter_milk', 'sausage', 'whole_milk']",['yogurt'],0.0,0.5,5.61
"['butter_milk', 'yogurt', 'whole_milk']",['sausage'],0.0,0.5,8.1
"['butter_milk', 'rolls/buns', 'canned_beer']",['whole_milk'],0.0,0.67,3.99
"['butter_milk', 'rolls/buns', 'whole_milk']",['canned_beer'],0.0,0.4,8.35
"['butter_milk', 'canned_beer', 'whole_milk']",['rolls/buns'],0.0,1.0,8.72
"['butter_milk', 'sausage']",['canned_beer'],0.0,0.25,5.22
"['butter_milk', 'canned_beer']",['sausage'],0.0,0.25,4.05
"['butter_milk', 'sausage']","['canned_beer', 'yogurt']",0.0,0.25,64.49
"['butter_milk', 'canned_beer']","['sausage', 'yogurt']",0.0,0.25,43.49
"['butter_milk', 'sausage', 'yogurt']",['canned_beer'],0.0,0.75,15.65
"['butter_milk', 'sausage', 'canned_beer']",['yogurt'],0.0,1.0,11.22
"['butter_milk', 'yogurt', 'canned_beer']",['sausage'],0.0,0.6,9.72
"['canned_beer', 'sausage', 'yogurt']",['butter_milk'],0.0,0.75,42.67
"['butter_milk', 'canned_beer']",['rolls/buns'],0.0,0.25,2.18
"['butter_milk', 'rolls/buns', 'yogurt']",['canned_beer'],0.0,0.67,13.91
"['butter_milk', 'rolls/buns', 'canned_beer']",['yogurt'],0.0,0.67,7.48
"['butter_milk', 'yogurt', 'canned_beer']",['rolls/buns'],0.0,0.4,3.49
"['canned_beer', 'rolls/buns', 'yogurt']",['butter_milk'],0.0,0.4,22.76
"['butter_milk', 'yogurt']",['canned_beer'],0.0,0.26,5.49
"['butter_milk', 'canned_beer']",['yogurt'],0.0,0.42,4.67
"['butter_milk', 'yogurt']",['whole_milk'],0.0,0.21,1.26
"['butter_milk', 'rolls/buns', 'yogurt']",['whole_milk'],0.0,0.67,3.99
"['butter_milk', 'rolls/buns', 'whole_milk']",['yogurt'],0.0,0.4,4.49
"['butter_milk', 'yogurt', 'whole_milk']",['rolls/buns'],0.0,0.5,4.36
"['butter_milk', 'rolls/buns']",['whole_milk'],0.0,0.26,1.57
"['butter_milk', 'other_vegetables']",['whole_milk'],0.0,0.21,1.26
"['onions', 'sugar']",['yogurt'],0.0,0.5,5.61
"['onions', 'sugar']",['whole_milk'],0.0,0.5,2.99
"['sugar', 'waffles']",['whole_milk'],0.0,0.5,2.99
"['sugar', 'beef']",['whole_milk'],0.0,0.4,2.39
"['white_bread', 'sugar']",['other_vegetables'],0.0,0.33,2.63
"['white_bread', 'sugar']","['other_vegetables', 'tropical_fruit']",0.0,0.33,53.06
"['white_bread', 'other_vegetables', 'sugar']",['tropical_fruit'],0.0,1.0,14.5
"['white_bread', 'other_vegetables', 'tropical_fruit']",['sugar'],0.0,0.67,37.64
"['white_bread', 'sugar', 'tropical_fruit']",['other_vegetables'],0.0,1.0,7.88
"['other_vegetables', 'sugar', 'tropical_fruit']",['white_bread'],0.0,0.67,27.55
"['white_bread', 'sugar']",['soda'],0.0,0.33,3.29
"['white_bread', 'sugar']",['whole_milk'],0.0,0.33,1.99
"['white_bread', 'sugar']",['tropical_fruit'],0.0,0.33,4.83
"['white_bread', 'sugar']",['bottled_water'],0.0,0.33,5.35
"['cream_cheese_', 'sugar']",['bottled_water'],0.0,0.33,5.35
"['cream_cheese_', 'coffee']",['sugar'],0.0,0.29,16.13
"['cream_cheese_', 'sugar']",['coffee'],0.0,0.33,10.48
"['hamburger_meat', 'sugar']",['root_vegetables'],0.0,0.33,4.66
"['hamburger_meat', 'sugar']",['soda'],0.0,0.33,3.29
"['sugar', 'curd']",['soda'],0.0,0.22,2.2
"['sugar', 'pastry']",['whole_milk'],0.0,0.22,1.33
"['sugar', 'pastry']",['tropical_fruit'],0.0,0.22,3.22
"['pip_fruit', 'sugar']",['soda'],0.0,0.22,2.2
"['pip_fruit', 'sugar']",['whole_milk'],0.0,0.22,1.33
"['brown_bread', 'sugar']",['soda'],0.0,0.22,2.2
"['brown_bread', 'sugar']",['citrus_fruit'],0.0,0.22,4.09
"['brown_bread', 'sugar']",['frankfurter'],0.0,0.22,5.73
"['frankfurter', 'sugar']",['brown_bread'],0.0,0.22,5.82
"['frankfurter', 'sugar']",['coffee'],0.0,0.22,6.99
"['frankfurter', 'sugar']",['other_vegetables'],0.0,0.22,1.75
"['frankfurter', 'sugar']",['root_vegetables'],0.0,0.22,3.1
"['frankfurter', 'sugar']",['whole_milk'],0.0,0.33,1.99
"['bottled_beer', 'sugar']",['bottled_water'],0.0,0.25,4.01
"['coffee', 'sugar']",['bottled_water'],0.0,0.25,4.01
"['rolls/buns', 'soda', 'sugar']",['other_vegetables'],0.0,1.0,7.88
"['rolls/buns', 'other_vegetables', 'sugar']",['soda'],0.0,1.0,9.88
"['other_vegetables', 'soda', 'sugar']",['rolls/buns'],0.0,0.67,5.81
"['rolls/buns', 'sugar']",['root_vegetables'],0.0,0.23,3.22
"['root_vegetables', 'sugar']",['rolls/buns'],0.0,0.23,2.01
"['soda', 'other_vegetables', 'sugar']",['whole_milk'],0.0,0.67,3.99
"['other_vegetables', 'whole_milk', 'sugar']",['soda'],0.0,0.29,2.82
"['soda', 'whole_milk', 'sugar']",['other_vegetables'],0.0,0.5,3.94
"['soda', 'sugar']",['whole_milk'],0.0,0.22,1.33
"['other_vegetables', 'sugar']",['whole_milk'],0.0,0.37,2.2
"['hamburger_meat', 'long_life_bakery_product']",['whole_milk'],0.0,1.0,5.98
"['long_life_bakery_product', 'coffee']",['yogurt'],0.0,0.5,5.61
"['long_life_bakery_product', 'curd']",['soda'],0.0,0.33,3.29
"['long_life_bakery_product', 'curd']",['sausage'],0.0,0.33,5.4
"['long_life_bakery_product', 'UHT-milk']",['bottled_water'],0.0,0.33,5.35
"['long_life_bakery_product', 'UHT-milk']",['whole_milk'],0.0,0.33,1.99
"['long_life_bakery_product', 'berries']",['whole_milk'],0.0,0.29,1.71
"['long_life_bakery_product', 'berries']",['yogurt'],0.0,0.29,3.2
"['long_life_bakery_product', 'chocolate']",['whole_milk'],0.0,0.29,1.71
"['long_life_bakery_product', 'whipped/sour_cream']",['frankfurter'],0.0,0.25,6.45
"['long_life_bakery_product', 'domestic_eggs']",['whole_milk'],0.0,0.22,1.33
"['long_life_bakery_product', 'domestic_eggs']",['rolls/buns'],0.0,0.33,2.91
"['long_life_bakery_product', 'domestic_eggs']",['other_vegetables'],0.0,0.33,2.63
"['long_life_bakery_product', 'domestic_eggs']","['rolls/buns', 'other_vegetables']",0.0,0.22,21.04
"['rolls/buns', 'long_life_bakery_product', 'other_vegetables']",['domestic_eggs'],0.0,1.0,26.43
"['rolls/buns', 'long_life_bakery_product', 'domestic_eggs']",['other_vegetables'],0.0,0.67,5.26
"['rolls/buns', 'other_vegetables', 'domestic_eggs']",['long_life_bakery_product'],0.0,0.33,18.54
"['long_life_bakery_product', 'other_vegetables', 'domestic_eggs']",['rolls/buns'],0.0,0.67,5.81
"['long_life_bakery_product', 'margarine']",['sausage'],0.0,0.22,3.6
"['long_life_bakery_product', 'margarine']",['beef'],0.0,0.22,6.44
"['long_life_bakery_product', 'margarine']",['whole_milk'],0.0,0.33,1.99
"['long_life_bakery_product', 'root_vegetables']",['rolls/buns'],0.0,0.25,2.18
"['long_life_bakery_product', 'tropical_fruit']",['whole_milk'],0.0,0.25,1.5
"['yogurt', 'long_life_bakery_product']",['whole_milk'],0.0,0.22,1.33
"['frozen_vegetables', 'waffles']",['other_vegetables'],0.0,0.4,3.15
"['frozen_vegetables', 'waffles']",['whole_milk'],0.0,0.4,2.39
"['fruit/vegetable_juice', 'waffles']",['tropical_fruit'],0.0,0.33,4.83
"['fruit/vegetable_juice', 'waffles']",['curd'],0.0,0.33,9.7
"['fruit/vegetable_juice', 'waffles']",['yogurt'],0.0,0.33,3.74
"['waffles', 'butter']",['other_vegetables'],0.0,0.33,2.63
"['frankfurter', 'waffles']",['rolls/buns'],0.0,0.29,2.49
"['white_bread', 'waffles']",['frankfurter'],0.0,0.29,7.37
"['frankfurter', 'waffles']",['white_bread'],0.0,0.29,11.81
"['white_bread', 'waffles']","['frankfurter', 'curd']",0.0,0.29,213.74
"['frankfurter', 'waffles']","['white_bread', 'curd']",0.0,0.29,328.84
"['white_bread', 'frankfurter', 'curd']",['waffles'],0.0,0.5,26.72
"['white_bread', 'frankfurter', 'waffles']",['curd'],0.0,1.0,29.11
"['white_bread', 'curd', 'waffles']",['frankfurter'],0.0,1.0,25.8
"['frankfurter', 'curd', 'waffles']",['white_bread'],0.0,0.67,27.55
"['frankfurter', 'waffles']",['curd'],0.0,0.43,12.48
"['curd', 'waffles']",['frankfurter'],0.0,0.27,7.04
"['white_bread', 'waffles']",['other_vegetables'],0.0,0.29,2.25
"['white_bread', 'waffles']",['whole_milk'],0.0,0.29,1.71
"['white_bread', 'waffles']",['curd'],0.0,0.29,8.32
"['salty_snack', 'waffles']",['rolls/buns'],0.0,0.29,2.49
"['pork', 'waffles']",['whole_milk'],0.0,0.29,1.71
"['waffles', 'dessert']",['whole_milk'],0.0,0.29,1.71
"['chocolate', 'waffles']",['whole_milk'],0.0,0.25,1.5
"['waffles', 'pastry']",['chicken'],0.0,0.22,7.88
"['waffles', 'pastry']",['tropical_fruit'],0.0,0.22,3.22
"['pip_fruit', 'root_vegetables', 'tropical_fruit']",['waffles'],0.0,0.67,35.62
"['waffles', 'pip_fruit', 'tropical_fruit']",['root_vegetables'],0.0,0.67,9.31
"['waffles', 'root_vegetables', 'tropical_fruit']",['pip_fruit'],0.0,0.67,13.41
"['pip_fruit', 'root_vegetables', 'waffles']",['tropical_fruit'],0.0,1.0,14.5
"['pip_fruit', 'waffles']",['tropical_fruit'],0.0,0.27,3.95
"['whipped/sour_cream', 'waffles']",['root_vegetables'],0.0,0.27,3.81
"['whipped/sour_cream', 'waffles']",['tropical_fruit'],0.0,0.27,3.95
"['bottled_beer', 'waffles']",['rolls/buns'],0.0,0.27,2.38
"['bottled_beer', 'waffles']",['sausage'],0.0,0.27,4.42
"['sausage', 'waffles']",['bottled_beer'],0.0,0.25,5.44
"['bottled_beer', 'sausage', 'tropical_fruit']",['waffles'],0.0,0.67,35.62
"['bottled_beer', 'waffles', 'tropical_fruit']",['sausage'],0.0,0.5,8.1
"['bottled_beer', 'waffles', 'sausage']",['tropical_fruit'],0.0,0.67,9.67
"['sausage', 'waffles', 'tropical_fruit']",['bottled_beer'],0.0,1.0,21.78
"['bottled_beer', 'waffles']",['other_vegetables'],0.0,0.27,2.15
"['bottled_beer', 'root_vegetables', 'other_vegetables']",['waffles'],0.0,0.4,21.37
"['bottled_beer', 'root_vegetables', 'waffles']",['other_vegetables'],0.0,0.67,5.26
"['bottled_beer', 'other_vegetables', 'waffles']",['root_vegetables'],0.0,0.67,9.31
"['root_vegetables', 'other_vegetables', 'waffles']",['bottled_beer'],0.0,1.0,21.78
"['bottled_beer', 'waffles']",['root_vegetables'],0.0,0.27,3.81
"['bottled_beer', 'waffles']",['tropical_fruit'],0.0,0.36,5.27
"['waffles', 'tropical_fruit']",['bottled_beer'],0.0,0.24,5.12
"['brown_bread', 'waffles']",['whole_milk'],0.0,0.27,1.63
"['chicken', 'waffles']",['tropical_fruit'],0.0,0.25,3.62
"['sausage', 'waffles']",['rolls/buns'],0.0,0.25,2.18
"['sausage', 'waffles']",['whole_milk'],0.0,0.33,1.99
"['sausage', 'waffles']","['other_vegetables', 'whole_milk']",0.0,0.25,16.85
"['sausage', 'other_vegetables', 'whole_milk']",['waffles'],0.0,0.21,11.45
"['sausage', 'other_vegetables', 'waffles']",['whole_milk'],0.0,0.6,3.59
"['sausage', 'whole_milk', 'waffles']",['other_vegetables'],0.0,0.75,5.91
"['other_vegetables', 'whole_milk', 'waffles']",['sausage'],0.0,0.43,6.94
"['sausage', 'waffles']",['other_vegetables'],0.0,0.42,3.28
"['waffles', 'beef']",['whole_milk'],0.0,0.23,1.38
"['shopping_bags', 'waffles']",['whole_milk'],0.0,0.29,1.71
"['other_vegetables', 'waffles']",['whole_milk'],0.0,0.27,1.61
"['salty_snack', 'margarine']",['soda'],0.0,0.67,6.59
"['fruit/vegetable_juice', 'salty_snack']",['butter'],0.0,0.5,14.01
"['salty_snack', 'butter']",['fruit/vegetable_juice'],0.0,0.29,8.25
"['salty_snack', 'napkins']",['brown_bread'],0.0,0.4,10.48
"['salty_snack', 'butter']",['sausage'],0.0,0.29,4.63
"['chocolate', 'salty_snack']",['whole_milk'],0.0,0.29,1.71
"['bottled_beer', 'salty_snack']",['domestic_eggs'],0.0,0.22,5.87
"['salty_snack', 'domestic_eggs']",['bottled_beer'],0.0,0.25,5.44
"['bottled_beer', 'salty_snack']","['rolls/buns', 'domestic_eggs']",0.0,0.22,65.19
"['salty_snack', 'domestic_eggs']","['bottled_beer', 'rolls/buns']",0.0,0.25,62.34
"['bottled_beer', 'salty_snack', 'domestic_eggs']",['rolls/buns'],0.0,1.0,8.72
"['bottled_beer', 'salty_snack', 'rolls/buns']",['domestic_eggs'],0.0,0.67,17.62
"['bottled_beer', 'domestic_eggs', 'rolls/buns']",['salty_snack'],0.0,0.4,21.22
"['rolls/buns', 'salty_snack', 'domestic_eggs']",['bottled_beer'],0.0,0.67,14.52
"['salty_snack', 'domestic_eggs']",['soda'],0.0,0.25,2.47
"['salty_snack', 'domestic_eggs']",['rolls/buns'],0.0,0.38,3.27
"['salty_snack', 'domestic_eggs']",['whole_milk'],0.0,0.38,2.24
"['pork', 'salty_snack']",['bottled_water'],0.0,0.25,4.01
"['pork', 'salty_snack']",['beef'],0.0,0.25,7.25
"['salty_snack', 'UHT-milk']",['other_vegetables'],0.0,0.25,1.97
"['salty_snack', 'UHT-milk']",['soda'],0.0,0.25,2.47
"['salty_snack', 'UHT-milk']",['whole_milk'],0.0,0.25,1.5
"['salty_snack', 'UHT-milk']",['yogurt'],0.0,0.25,2.8
"['coffee', 'salty_snack']",['root_vegetables'],0.0,0.25,3.49
"['coffee', 'salty_snack']",['whole_milk'],0.0,0.25,1.5
"['salty_snack', 'curd']",['sausage'],0.0,0.25,4.05
"['bottled_beer', 'salty_snack']",['other_vegetables'],0.0,0.22,1.75
"['bottled_beer', 'salty_snack']",['whole_milk'],0.0,0.22,1.33
"['bottled_beer', 'salty_snack']",['rolls/buns'],0.0,0.33,2.91
"['salty_snack', 'pastry']",['tropical_fruit'],0.0,0.22,3.22
"['whipped/sour_cream', 'salty_snack']",['rolls/buns'],0.0,0.22,1.94
"['whipped/sour_cream', 'salty_snack']",['root_vegetables'],0.0,0.22,3.1
"['whipped/sour_cream', 'salty_snack']",['tropical_fruit'],0.0,0.22,3.22
"['whipped/sour_cream', 'salty_snack']",['sausage'],0.0,0.22,3.6
"['whipped/sour_cream', 'salty_snack']",['other_vegetables'],0.0,0.33,2.63
"['whipped/sour_cream', 'salty_snack']",['whole_milk'],0.0,0.33,1.99
"['citrus_fruit', 'salty_snack']",['whole_milk'],0.0,0.3,1.79
"['pip_fruit', 'salty_snack']",['yogurt'],0.0,0.25,2.8
"['pip_fruit', 'salty_snack']",['whole_milk'],0.0,0.33,1.99
"['shopping_bags', 'salty_snack']",['other_vegetables'],0.0,0.23,1.82
"['canned_beer', 'rolls/buns', 'soda']",['salty_snack'],0.0,0.4,21.22
"['canned_beer', 'rolls/buns', 'salty_snack']",['soda'],0.0,1.0,9.88
"['canned_beer', 'soda', 'salty_snack']",['rolls/buns'],0.0,0.67,5.81
"['rolls/buns', 'soda', 'salty_snack']",['canned_beer'],0.0,1.0,20.87
"['yogurt', 'root_vegetables', 'salty_snack']",['whole_milk'],0.0,1.0,5.98
"['yogurt', 'salty_snack', 'whole_milk']",['root_vegetables'],0.0,0.5,6.99
"['root_vegetables', 'salty_snack', 'whole_milk']",['yogurt'],0.0,1.0,11.22
"['onions', 'napkins']",['rolls/buns'],0.0,0.75,6.54
"['onions', 'margarine']",['other_vegetables'],0.0,0.5,3.94
"['onions', 'margarine']",['bottled_water'],0.0,0.5,8.02
"['onions', 'margarine']","['bottled_water', 'other_vegetables']",0.0,0.5,91.23
"['onions', 'other_vegetables', 'margarine']",['bottled_water'],0.0,1.0,16.04
"['onions', 'other_vegetables', 'bottled_water']",['margarine'],0.0,1.0,30.47
"['onions', 'margarine', 'bottled_water']",['other_vegetables'],0.0,1.0,7.88
"['bottled_water', 'other_vegetables', 'margarine']",['onions'],0.0,0.4,19.62
"['onions', 'UHT-milk']",['root_vegetables'],0.0,0.4,5.59
"['onions', 'UHT-milk']",['whole_milk'],0.0,0.4,2.39
"['onions', 'UHT-milk']",['rolls/buns'],0.0,0.4,3.49
"['shopping_bags', 'onions']",['tropical_fruit'],0.0,0.25,3.62
"['shopping_bags', 'onions']",['other_vegetables'],0.0,0.25,1.97
"['onions', 'pork']",['tropical_fruit'],0.0,0.25,3.62
"['onions', 'pork']",['soda'],0.0,0.25,2.47
"['onions', 'pork']","['soda', 'tropical_fruit']",0.0,0.25,46.18
"['onions', 'soda', 'pork']",['tropical_fruit'],0.0,1.0,14.5
